method,pi,piN,piNpiS,piS,seqname,slice_start,slice_stop,type,piNorS,piNSsite
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,URF2,171,172,observed,piS,171.0
NG86,0.0,0.0,0.0,0.0,URF2,172,173,observed,,
NG86,0.0,0.0,0.0,0.0,URF2,173,174,observed,,
NG86,0.0,0.0,0.0,0.0,URF2,174,175,observed,,
NG86,0.0,0.0,0.0,0.0,URF2,175,176,observed,,
NG86,0.0,0.0,0.0,0.0,URF2,176,177,observed,,
NG86,0.0,0.0,0.0,0.0,URF2,177,178,observed,,
NG86,0.0,0.0,0.0,0.0,URF2,178,179,observed,,
NG86,0.0,0.0,0.0,0.0,URF2,179,180,observed,,
NG86,0.0,0.0,0.0,0.0,URF2,180,181,observed,,
NG86,0.0,0.0,0.0,0.0,URF2,181,182,observed,,
NG86,0.0,0.0,0.0,0.0,URF2,182,183,observed,,
NG86,0.0,0.0,0.0,0.0,URF2,183,184,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,URF2,184,185,observed,piS,184.0
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,URF2,185,186,observed,piS,185.0
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,URF2,186,187,observed,piS,186.0
NG86,0.14814814814814814,0.15925190750457266,-0.716633583770577,-0.2222222222222222,URF2,187,188,observed,piS,187.0
NG86,0.14814814814814814,0.18310204811135158,-0.8239592165010822,-0.2222222222222222,URF2,188,189,observed,piS,188.0
NG86,0.0,0.0,0.0,0.0,URF2,189,190,observed,,
NG86,0.0,0.0,0.0,0.0,URF2,190,191,observed,,
NG86,0.0,0.0,0.0,0.0,URF2,191,192,observed,,
NG86,0.0,0.0,0.0,0.0,URF2,192,193,observed,,
NG86,0.14814814814814814,0.2310490601866484,0.0,0.0,URF2,193,194,observed,piN,193.0
NG86,0.0,0.0,0.0,0.0,URF2,194,195,observed,,
NG86,0.0,0.0,0.0,0.0,URF2,195,196,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,URF2,196,197,observed,piS,196.0
NG86,0.14814814814814814,0.36620409622270317,0.0,0.0,URF2,197,198,observed,piN,197.0
NG86,0.0,0.0,0.0,0.0,URF2,198,199,observed,,
NG86,0.14814814814814814,0.28243262012906784,0.0,0.0,URF2,199,200,observed,piN,199.0
NG86,0.0,0.0,0.0,0.0,URF2,200,201,observed,,
NG86,0.0,0.0,0.0,0.0,URF2,201,202,observed,,
NG86,0.0,0.0,0.0,0.0,URF2,202,203,observed,,
NG86,0.0,0.0,0.0,0.0,URF2,203,204,observed,,
NG86,0.0,0.0,0.0,0.0,URF2,204,205,observed,,
NG86,0.0,0.0,0.0,0.0,URF2,205,206,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,URF2,206,207,observed,piS,206.0
NG86,0.0,0.0,0.0,0.0,URF2,207,208,observed,,
NG86,0.0,0.0,0.0,0.0,URF2,208,209,observed,,
NG86,0.14814814814814814,0.23104906018664836,0.0,0.0,URF2,209,210,observed,piN,209.0
NG86,0.0,0.0,0.0,0.0,URF2,210,211,observed,,
NG86,0.0,0.0,0.0,0.0,URF2,211,212,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,URF2,212,213,observed,piS,212.0
NG86,0.0,0.0,0.0,0.0,URF2,213,214,observed,,
NG86,0.0,0.0,0.0,0.0,URF2,214,215,observed,,
NG86,0.14814814814814814,0.25404668401563224,0.0,0.0,URF2,215,216,observed,piN,215.0
NG86,0.0,0.0,0.0,0.0,URF2,216,217,observed,,
NG86,0.14814814814814814,0.2310490601866484,0.0,0.0,URF2,217,218,observed,piN,217.0
NG86,0.14814814814814814,0.23104906018664836,0.0,0.0,URF2,218,219,observed,piN,218.0
NG86,0.14814814814814814,0.28243262012906784,0.0,0.0,URF2,219,220,observed,piN,219.0
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,URF2,220,221,observed,piS,220.0
NG86,0.0,0.0,0.0,0.0,URF2,221,222,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,0,1,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,1,2,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,2,3,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,3,4,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,4,5,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,5,6,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,6,7,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,7,8,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,8,9,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,COX3,9,10,observed,piS,9.0
NG86,0.0,0.0,0.0,0.0,COX3,10,11,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,11,12,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,12,13,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,13,14,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,14,15,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,15,16,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,16,17,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,17,18,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,18,19,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,19,20,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,20,21,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,21,22,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,22,23,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,23,24,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,24,25,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,25,26,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,26,27,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,27,28,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,28,29,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,29,30,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,30,31,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,31,32,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,32,33,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,33,34,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,34,35,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,35,36,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,COX3,36,37,observed,piS,36.0
NG86,0.0,0.0,0.0,0.0,COX3,37,38,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,38,39,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,39,40,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,40,41,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,41,42,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,42,43,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,43,44,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,44,45,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,45,46,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,46,47,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,47,48,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,48,49,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,49,50,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,50,51,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,51,52,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,52,53,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,53,54,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,54,55,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,55,56,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,56,57,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,57,58,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,58,59,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,59,60,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,60,61,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,61,62,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,62,63,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,63,64,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,64,65,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,65,66,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,66,67,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,67,68,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,68,69,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,69,70,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,70,71,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,71,72,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,72,73,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,73,74,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,74,75,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,75,76,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,76,77,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,77,78,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,78,79,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,79,80,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,80,81,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,81,82,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,82,83,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,83,84,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,84,85,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,85,86,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,86,87,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,87,88,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,88,89,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,89,90,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,90,91,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,91,92,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,92,93,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,93,94,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,94,95,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,95,96,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,96,97,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,97,98,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,98,99,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,99,100,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,100,101,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,101,102,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,102,103,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,103,104,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,104,105,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,105,106,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,106,107,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,107,108,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,108,109,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,109,110,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,110,111,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,111,112,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,112,113,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,113,114,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,114,115,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,115,116,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,116,117,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,117,118,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,118,119,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,119,120,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,120,121,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,121,122,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,122,123,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,123,124,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,124,125,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,125,126,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,126,127,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,127,128,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,128,129,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,129,130,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,130,131,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,131,132,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,132,133,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,133,134,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,COX3,134,135,observed,piS,134.0
NG86,0.0,0.0,0.0,0.0,COX3,135,136,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,136,137,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,137,138,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,138,139,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,139,140,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,140,141,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,141,142,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,142,143,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,143,144,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,144,145,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,145,146,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,146,147,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,147,148,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,148,149,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,149,150,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,150,151,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,151,152,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,152,153,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,153,154,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,154,155,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,155,156,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,156,157,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,157,158,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,158,159,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,159,160,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,160,161,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,161,162,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,162,163,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,163,164,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,164,165,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,165,166,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,166,167,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,167,168,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,168,169,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,169,170,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,170,171,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,171,172,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,172,173,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,173,174,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,174,175,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,175,176,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,176,177,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,177,178,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,178,179,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,179,180,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,180,181,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,181,182,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,182,183,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,183,184,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,184,185,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,185,186,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,186,187,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,187,188,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,188,189,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,189,190,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,190,191,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,191,192,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,192,193,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,193,194,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,194,195,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,195,196,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,COX3,196,197,observed,piS,196.0
NG86,0.0,0.0,0.0,0.0,COX3,197,198,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,198,199,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,199,200,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,200,201,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,201,202,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,COX3,202,203,observed,piS,202.0
NG86,0.0,0.0,0.0,0.0,COX3,203,204,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,204,205,observed,,
NG86,0.14814814814814814,0.25404668401563224,0.0,0.0,COX3,205,206,observed,piN,205.0
NG86,0.0,0.0,0.0,0.0,COX3,206,207,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,207,208,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,208,209,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,209,210,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,210,211,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,211,212,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,212,213,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,213,214,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,214,215,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,215,216,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,216,217,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,217,218,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,218,219,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,219,220,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,220,221,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,221,222,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,222,223,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,COX3,223,224,observed,piS,223.0
NG86,0.0,0.0,0.0,0.0,COX3,224,225,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,225,226,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,226,227,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,227,228,observed,,
NG86,0.14814814814814814,0.15925190750457266,-0.716633583770577,-0.2222222222222222,COX3,228,229,observed,piS,228.0
NG86,0.0,0.0,0.0,0.0,COX3,229,230,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,230,231,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,231,232,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,232,233,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,233,234,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,234,235,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,235,236,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,236,237,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,237,238,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,238,239,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,239,240,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,240,241,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,241,242,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,242,243,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,243,244,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,244,245,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,245,246,observed,,
NG86,0.0,0.0,0.0,0.0,COX3,246,247,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,0,1,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,1,2,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,2,3,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,3,4,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,4,5,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,5,6,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,6,7,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,7,8,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,8,9,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,9,10,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,10,11,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,11,12,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,12,13,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,13,14,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,14,15,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,15,16,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,16,17,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,17,18,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,18,19,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,19,20,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,20,21,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,21,22,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,22,23,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,23,24,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,24,25,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,25,26,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,26,27,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,27,28,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,28,29,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,29,30,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,30,31,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,31,32,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,32,33,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,33,34,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,34,35,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,35,36,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,36,37,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,37,38,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,38,39,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,39,40,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,40,41,observed,,
NG86,0.14814814814814814,0.36620409622270317,0.0,0.0,URF1,41,42,observed,piN,41.0
NG86,0.0,0.0,0.0,0.0,URF1,42,43,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,43,44,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,44,45,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,45,46,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,46,47,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,47,48,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,48,49,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,49,50,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,50,51,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,51,52,observed,,
NG86,0.14814814814814814,0.3185038150091453,0.0,0.0,URF1,52,53,observed,piN,52.0
NG86,0.0,0.0,0.0,0.0,URF1,53,54,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,URF1,54,55,observed,piS,54.0
NG86,0.14814814814814814,0.25404668401563224,0.0,0.0,URF1,55,56,observed,piN,55.0
NG86,0.0,0.0,0.0,0.0,URF1,56,57,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,57,58,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,58,59,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,59,60,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,60,61,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,61,62,observed,,
NG86,0.14814814814814814,0.23104906018664836,0.0,0.0,URF1,62,63,observed,piN,62.0
NG86,0.0,0.0,0.0,0.0,URF1,63,64,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,64,65,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,65,66,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,66,67,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,67,68,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,68,69,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,69,70,observed,,
NG86,0.14814814814814814,0.2310490601866484,0.0,0.0,URF1,70,71,observed,piN,70.0
NG86,0.0,0.0,0.0,0.0,URF1,71,72,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,72,73,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,73,74,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,74,75,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,75,76,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,76,77,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,77,78,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,78,79,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,79,80,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,80,81,observed,,
NG86,0.14814814814814814,0.2310490601866484,0.0,0.0,URF1,81,82,observed,piN,81.0
NG86,0.0,0.0,0.0,0.0,URF1,82,83,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,83,84,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,84,85,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,85,86,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,86,87,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,87,88,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,88,89,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,89,90,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,90,91,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,91,92,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,92,93,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,93,94,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,94,95,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,95,96,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,96,97,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,97,98,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,98,99,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,99,100,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,100,101,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,URF1,101,102,observed,piS,101.0
NG86,0.0,0.0,0.0,0.0,URF1,102,103,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,URF1,103,104,observed,piS,103.0
NG86,0.0,0.0,0.0,0.0,URF1,104,105,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,105,106,observed,,
